scaffold	id	begin	end	size	transposable	taxonomy
SAMN33235474_1	SAMN33235474_1_prophage4	2990490	3031645	41.155	False	Siphoviridae
SAMN31322660_13	SAMN31322660_13_prophage1	36005	77160	41.155	False	Siphoviridae
SAMN41372017_48	SAMN41372017_48_prophage1	4165	45311	41.146	True	Siphoviridae
SAMN41372016_5	SAMN41372016_5_prophage1	117028	158174	41.146	False	Siphoviridae
SAMN31809722_3	SAMN31809722_3_prophage1	1568	42713	41.145	False	Siphoviridae
SAMN17109604_10	SAMN17109604_10_prophage1	1606	42751	41.145	False	Siphoviridae
SAMN17109603_12	SAMN17109603_12_prophage1	1606	42751	41.145	False	Siphoviridae
SAMN15533264_1	SAMN15533264_1_prophage1	35983	77128	41.145	False	Siphoviridae
SAMN10737529_1	SAMN10737529_1_prophage1	463414	504537	41.123	True	Siphoviridae
SAMN23014276_1	SAMN23014276_1_prophage1	102740	143847	41.107	False	Myoviridae
SAMN33575941_3	SAMN33575941_3_prophage1	1050564	1091634	41.07	False	Myoviridae
SAMN13008409_12	SAMN13008409_12_prophage1	29876	70940	41.064	True	Siphoviridae
SAMN11618739_1	SAMN11618739_1_prophage2	1729712	1770771	41.059	False	Myoviridae
SAMN30596912_3	SAMN30596912_3_prophage1	3587	44645	41.058	True	Siphoviridae
SAMN31266030_22	SAMN31266030_22_prophage1	316054	357103	41.049	True	Siphoviridae
SAMN31266029_33	SAMN31266029_33_prophage1	316054	357103	41.049	True	Siphoviridae
SAMN23026586_1	SAMN23026586_1_prophage3	2764199	2805114	40.915	False	Siphoviridae
SAMN38999358_20	SAMN38999358_20_prophage1	956	41856	40.9	False	Myoviridae
SAMN11650212_1	SAMN11650212_1_prophage3	2109875	2150743	40.868	False	Siphoviridae
SAMN25249820_1	SAMN25249820_1_prophage6	1472531	1513367	40.836	False	Myoviridae
SAMN15532871_11	SAMN15532871_11_prophage1	280200	321013	40.813	False	Siphoviridae
SAMN43463096_2	SAMN43463096_2_prophage1	23334	64076	40.742	False	Siphoviridae
SAMN42877782_1	SAMN42877782_1_prophage4	2140685	2181422	40.737	False	Siphoviridae
SAMN42165382_29	SAMN42165382_29_prophage1	173073	213768	40.695	False	Myoviridae
SAMN29058013_1	SAMN29058013_1_prophage1	1066716	1107410	40.694	False	Myoviridae
SAMN20222695_1	SAMN20222695_1_prophage2	1031286	1071978	40.692	False	Siphoviridae
SAMN00001480_1	SAMN00001480_1_prophage1	520374	561066	40.692	False	Siphoviridae
SAMN44235037_1	SAMN44235037_1_prophage1	841711	882394	40.683	False	Siphoviridae
SAMD00010723_1	SAMD00010723_1_prophage3	1833934	1874612	40.678	False	Siphoviridae
SAMN13241836_1	SAMN13241836_1_prophage2	1334645	1375264	40.619	False	Siphoviridae
SAMN42384222_4	SAMN42384222_4_prophage1	4070	44688	40.618	False	Siphoviridae
SAMN11653945_1	SAMN11653945_1_prophage1	9426	50033	40.607	False	Siphoviridae
SAMN37434336_1	SAMN37434336_1_prophage1	1202568	1243172	40.604	False	Siphoviridae
SAMN35847930_2	SAMN35847930_2_prophage1	67327	107849	40.522	False	Myoviridae
SAMEA3879648_1	SAMEA3879648_1_prophage3	1389802	1430286	40.484	False	Siphoviridae
SAMN37405144_1	SAMN37405144_1_prophage1	787018	827497	40.479	False	Siphoviridae
SAMN40733493_1	SAMN40733493_1_prophage1	48422	88877	40.455	False	Myoviridae
SAMN27162336_1	SAMN27162336_1_prophage2	900854	941306	40.452	False	Siphoviridae
SAMN37639064_1	SAMN37639064_1_prophage4	2005500	2045938	40.438	True	Siphoviridae
SAMN02369469_47	SAMN02369469_47_prophage1	197075	237509	40.434	False	Siphoviridae
SAMN10984502_1	SAMN10984502_1_prophage1	25699	66128	40.429	False	Myoviridae
SAMEA2272728_1	SAMEA2272728_1_prophage2	846786	887193	40.407	False	Siphoviridae
SAMN27532961_1	SAMN27532961_1_prophage2	628945	669258	40.313	False	Siphoviridae
SAMN37405146_1	SAMN37405146_1_prophage3	1799713	1840017	40.304	False	Siphoviridae
SAMN44732433_14	SAMN44732433_14_prophage1	13591	53883	40.292	False	Myoviridae
SAMN43785031_1	SAMN43785031_1_prophage4	417767	458052	40.285	False	Myoviridae
SAMN37140644_92	SAMN37140644_92_prophage2	381075	421360	40.285	False	Myoviridae
SAMN30596901_1	SAMN30596901_1_prophage2	571988	612273	40.285	False	Myoviridae
SAMEA117660647_1	SAMEA117660647_1_prophage2	338437	378722	40.285	False	Myoviridae
SAMN04505726_1	SAMN04505726_1_prophage1	1254073	1294347	40.274	False	Siphoviridae
SAMN15461266_38	SAMN15461266_38_prophage1	37181	77446	40.265	False	Siphoviridae
SAMN30429026_2	SAMN30429026_2_prophage1	1698296	1738517	40.221	False	Siphoviridae
SAMEA3158499_1	SAMEA3158499_1_prophage3	2951882	2992089	40.207	False	Siphoviridae
SAMN06315550_1	SAMN06315550_1_prophage1	599497	639700	40.203	False	Siphoviridae
SAMN40597885_23	SAMN40597885_23_prophage1	43821	83982	40.161	False	Siphoviridae
SAMN32886084_1	SAMN32886084_1_prophage2	65862	106022	40.16	False	Siphoviridae
SAMN32886082_1	SAMN32886082_1_prophage1	874938	915098	40.16	False	Siphoviridae
SAMN32886081_1	SAMN32886081_1_prophage1	874763	914923	40.16	False	Siphoviridae
SAMN28911032_9	SAMN28911032_9_prophage1	1548154	1588314	40.16	False	Siphoviridae
SAMN32953418_1	SAMN32953418_1_prophage3	1750424	1790543	40.119	False	Myoviridae
SAMN37405147_1	SAMN37405147_1_prophage1	789427	829533	40.106	False	Siphoviridae
SAMN42108977_1	SAMN42108977_1_prophage1	16497	56602	40.105	False	Myoviridae
SAMN20719227_2	SAMN20719227_2_prophage1	187042	227115	40.073	False	Myoviridae
SAMN10984497_38	SAMN10984497_38_prophage1	3590	43658	40.068	False	Myoviridae
SAMN42165375_22	SAMN42165375_22_prophage2	380993	421028	40.035	False	Myoviridae
SAMN33906878_2	SAMN33906878_2_prophage2	280743	320778	40.035	False	Myoviridae
SAMN42165385_11	SAMN42165385_11_prophage2	294946	334980	40.034	False	Myoviridae
SAMN05717761_9	SAMN05717761_9_prophage1	7934	47943	40.009	False	Siphoviridae
SAMN07665582_1	SAMN07665582_1_prophage1	8882	48890	40.008	False	Siphoviridae
SAMN38635534_2	SAMN38635534_2_prophage1	120301	160296	39.995	False	Siphoviridae
SAMN43257777_1	SAMN43257777_1_prophage2	389840	429822	39.982	False	Siphoviridae
SAMN43257774_1	SAMN43257774_1_prophage2	389846	429828	39.982	False	Siphoviridae
SAMN08512091_1	SAMN08512091_1_prophage4	1629617	1669591	39.974	False	Siphoviridae
SAMN22863708_4	SAMN22863708_4_prophage1	133239	173203	39.964	False	Myoviridae
SAMN11130366_36	SAMN11130366_36_prophage1	126420	166380	39.96	False	Siphoviridae
SAMN25249813_1	SAMN25249813_1_prophage1	428839	468761	39.922	False	Siphoviridae
SAMN34246723_1	SAMN34246723_1_prophage4	1831628	1871547	39.919	False	Siphoviridae
SAMN31342455_1	SAMN31342455_1_prophage3	1899174	1939071	39.897	False	Siphoviridae
SAMN33929503_1	SAMN33929503_1_prophage3	1313466	1353349	39.883	True	Myoviridae
SAMN32933939_3	SAMN32933939_3_prophage1	30568	70450	39.882	False	Siphoviridae
SAMN32933930_10	SAMN32933930_10_prophage1	30722	70604	39.882	False	Siphoviridae
SAMN44261367_1	SAMN44261367_1_prophage1	805420	845291	39.871	False	Siphoviridae
SAMN06130975_21	SAMN06130975_21_prophage1	2713	42584	39.871	False	Siphoviridae
SAMN33575956_49	SAMN33575956_49_prophage1	110100	149969	39.869	False	Siphoviridae
SAMN00001470_73	SAMN00001470_73_prophage1	5756	45601	39.845	False	Siphoviridae
SAMN42165384_22	SAMN42165384_22_prophage1	115438	155264	39.826	False	Myoviridae
SAMN33275432_1	SAMN33275432_1_prophage4	1826756	1866570	39.814	True	Siphoviridae
SAMN39783603_4	SAMN39783603_4_prophage3	1287896	1327690	39.794	False	Siphoviridae
SAMEA112323133_13	SAMEA112323133_13_prophage1	6871	46662	39.791	False	Myoviridae
SAMN42029631_1	SAMN42029631_1_prophage3	2797470	2837240	39.77	False	Siphoviridae
SAMN03196639_28	SAMN03196639_28_prophage1	2571	42340	39.769	False	Siphoviridae
SAMN31322006_66	SAMN31322006_66_prophage1	35968	75735	39.767	False	Siphoviridae
SAMN05412454_1	SAMN05412454_1_prophage1	1197803	1237542	39.739	False	Siphoviridae
SAMN37405141_1	SAMN37405141_1_prophage2	1875800	1915489	39.689	False	Siphoviridae
SAMN23708195_2	SAMN23708195_2_prophage1	3050	42738	39.688	False	Siphoviridae
SAMN31395831_34	SAMN31395831_34_prophage1	155992	195643	39.651	False	Siphoviridae
SAMN28025459_1	SAMN28025459_1_prophage3	2325341	2364992	39.651	True	Siphoviridae
SAMN16495272_21	SAMN16495272_21_prophage1	10671	50319	39.648	False	Siphoviridae
SAMN32062191_61	SAMN32062191_61_prophage1	4402	44016	39.614	False	Siphoviridae
SAMN32062190_54	SAMN32062190_54_prophage1	109286	148900	39.614	False	Siphoviridae
SAMN32062189_83	SAMN32062189_83_prophage1	109286	148900	39.614	False	Siphoviridae
SAMN32062188_54	SAMN32062188_54_prophage1	4402	44016	39.614	False	Siphoviridae
SAMN32062187_51	SAMN32062187_51_prophage1	4795	44409	39.614	False	Siphoviridae
SAMN32062186_51	SAMN32062186_51_prophage1	109286	148900	39.614	False	Siphoviridae
SAMN32062174_77	SAMN32062174_77_prophage1	109286	148900	39.614	False	Siphoviridae
SAMN32062173_66	SAMN32062173_66_prophage1	4402	44016	39.614	False	Siphoviridae
SAMN32062172_71	SAMN32062172_71_prophage1	109286	148900	39.614	False	Siphoviridae
SAMN32062171_59	SAMN32062171_59_prophage1	109286	148900	39.614	False	Siphoviridae
SAMN32062170_54	SAMN32062170_54_prophage1	109286	148900	39.614	False	Siphoviridae
SAMN23708204_58	SAMN23708204_58_prophage1	4402	44016	39.614	False	Siphoviridae
SAMN43227702_3	SAMN43227702_3_prophage1	5145	44758	39.613	False	Siphoviridae
SAMN10984483_5	SAMN10984483_5_prophage1	117624	157237	39.613	False	Siphoviridae
SAMN10984481_5	SAMN10984481_5_prophage1	117621	157234	39.613	False	Siphoviridae
SAMN10754493_1	SAMN10754493_1_prophage1	664362	703925	39.563	False	Siphoviridae
SAMN27008368_1	SAMN27008368_1_prophage1	31477	71032	39.555	False	Siphoviridae
SAMN43785031_45	SAMN43785031_45_prophage1	88386	127939	39.553	False	Siphoviridae
SAMN30948320_1	SAMN30948320_1_prophage5	2160369	2199918	39.549	False	Siphoviridae
SAMN23424484_1	SAMN23424484_1_prophage3	1942703	1982246	39.543	False	Siphoviridae
SAMN43463096_16	SAMN43463096_16_prophage1	30610	70133	39.523	False	Siphoviridae
SAMN33906855_33	SAMN33906855_33_prophage1	1766	41269	39.503	False	Siphoviridae
SAMN00001479_55	SAMN00001479_55_prophage1	2396	41895	39.499	False	Siphoviridae
SAMN34031477_63	SAMN34031477_63_prophage1	5685	45163	39.478	False	Siphoviridae
SAMN41035207_46	SAMN41035207_46_prophage1	57646	97106	39.46	False	Siphoviridae
SAMN41035206_11	SAMN41035206_11_prophage2	457004	496464	39.46	False	Siphoviridae
SAMN41035205_11	SAMN41035205_11_prophage1	5295	44755	39.46	False	Siphoviridae
SAMN37405142_1	SAMN37405142_1_prophage1	831118	870570	39.452	False	Siphoviridae
SAMN11638128_1	SAMN11638128_1_prophage2	314330	353710	39.38	False	Siphoviridae
SAMN34152068_1	SAMN34152068_1_prophage1	1514722	1554096	39.374	False	Siphoviridae
SAMN34136147_1	SAMN34136147_1_prophage1	1514704	1554078	39.374	False	Siphoviridae
SAMN16814808_1	SAMN16814808_1_prophage1	1514675	1554049	39.374	False	Siphoviridae
SAMN13255727_1	SAMN13255727_1_prophage1	1514654	1554027	39.373	False	Siphoviridae
SAMN10365509_8	SAMN10365509_8_prophage1	86466	125835	39.369	False	Siphoviridae
SAMN10365507_3	SAMN10365507_3_prophage1	2939	42308	39.369	False	Siphoviridae
SAMN10365476_13	SAMN10365476_13_prophage2	186823	226192	39.369	False	Siphoviridae
SAMN23014267_43	SAMN23014267_43_prophage1	45222	84575	39.353	False	Siphoviridae
SAMN33906882_4	SAMN33906882_4_prophage1	210867	250211	39.344	False	Siphoviridae
SAMN32299586_1	SAMN32299586_1_prophage1	6954	46294	39.34	False	Siphoviridae
SAMN12634845_1	SAMN12634845_1_prophage1	274392	313725	39.333	False	Siphoviridae
SAMN04366754_2	SAMN04366754_2_prophage1	169918	209231	39.313	False	Siphoviridae
SAMN08636330_56	SAMN08636330_56_prophage1	12377	51688	39.311	False	Siphoviridae
SAMN25045803_67	SAMN25045803_67_prophage1	2664	41962	39.298	False	Siphoviridae
SAMN40655006_2	SAMN40655006_2_prophage2	1667360	1706616	39.256	False	Siphoviridae
SAMN40655005_2	SAMN40655005_2_prophage4	3096725	3135981	39.256	False	Siphoviridae
SAMN40655002_2	SAMN40655002_2_prophage2	1911756	1951012	39.256	False	Siphoviridae
SAMN40655001_2	SAMN40655001_2_prophage2	1183332	1222588	39.256	False	Siphoviridae
SAMN14169845_1	SAMN14169845_1_prophage1	237193	276443	39.25	False	Siphoviridae
SAMN02369505_3	SAMN02369505_3_prophage1	5185	44435	39.25	False	Siphoviridae
SAMN27162336_2	SAMN27162336_2_prophage1	1	39191	39.19	False	Siphoviridae
SAMN33144407_1	SAMN33144407_1_prophage2	1176313	1215456	39.143	False	Siphoviridae
SAMN02298727_1	SAMN02298727_1_prophage3	1086863	1125999	39.136	False	Siphoviridae
SAMN41415636_1	SAMN41415636_1_prophage2	2807428	2846524	39.096	False	Siphoviridae
SAMN17141195_1	SAMN17141195_1_prophage1	779823	818919	39.096	False	Siphoviridae
SAMN14943671_1	SAMN14943671_1_prophage1	1045570	1084666	39.096	False	Siphoviridae
SAMN06196449_1	SAMN06196449_1_prophage1	2235819	2274915	39.096	False	Siphoviridae
SAMN43023992_1	SAMN43023992_1_prophage2	1606826	1645870	39.044	False	Siphoviridae
SAMN03196629_8	SAMN03196629_8_prophage1	45887	84930	39.043	False	Siphoviridae
SAMN19065613_1	SAMN19065613_1_prophage1	7889	46926	39.037	False	Siphoviridae
SAMN44323863_1	SAMN44323863_1_prophage1	875035	914048	39.013	True	Siphoviridae
SAMN32612941_11	SAMN32612941_11_prophage1	597790	636796	39.006	False	Siphoviridae
SAMN32612940_1	SAMN32612940_1_prophage1	596986	635992	39.006	False	Siphoviridae
SAMN32612939_1	SAMN32612939_1_prophage1	569018	608024	39.006	False	Siphoviridae
SAMN32612938_1	SAMN32612938_1_prophage2	379739	418745	39.006	False	Siphoviridae
SAMN32612937_1	SAMN32612937_1_prophage1	75731	114737	39.006	False	Siphoviridae
SAMN32612936_1	SAMN32612936_1_prophage1	75731	114737	39.006	False	Siphoviridae
SAMN32612935_1	SAMN32612935_1_prophage1	209247	248253	39.006	False	Siphoviridae
SAMN37686922_1	SAMN37686922_1_prophage9	2458995	2497993	38.998	True	Siphoviridae
SAMN36290608_1	SAMN36290608_1_prophage1	815344	854341	38.997	False	Siphoviridae
SAMN33263285_1	SAMN33263285_1_prophage3	1194428	1233421	38.993	True	Siphoviridae
SAMN11653941_5	SAMN11653941_5_prophage1	4953	43946	38.993	False	Myoviridae
SAMN06130984_48	SAMN06130984_48_prophage1	52696	91689	38.993	False	Myoviridae
SAMN06130976_44	SAMN06130976_44_prophage1	34477	73470	38.993	False	Myoviridae
SAMN03853751_1	SAMN03853751_1_prophage4	1208420	1247413	38.993	True	Siphoviridae
SAMN33575968_111	SAMN33575968_111_prophage1	52285	91268	38.983	False	Siphoviridae
SAMN33575967_187	SAMN33575967_187_prophage1	30845	69828	38.983	False	Siphoviridae
SAMN09699167_12	SAMN09699167_12_prophage2	296876	335850	38.974	False	Siphoviridae
SAMN12147395_74	SAMN12147395_74_prophage1	48075	87032	38.957	False	Myoviridae
SAMN33906882_3	SAMN33906882_3_prophage1	419855	458808	38.953	False	Siphoviridae
SAMN23429945_1	SAMN23429945_1_prophage1	667553	706448	38.895	False	Siphoviridae
SAMN13008390_10	SAMN13008390_10_prophage1	11966	50855	38.889	True	Siphoviridae
SAMN32261914_1	SAMN32261914_1_prophage1	381994	420852	38.858	False	Myoviridae
SAMN32261913_1	SAMN32261913_1_prophage1	381912	420770	38.858	False	Myoviridae
SAMN32261912_12	SAMN32261912_12_prophage1	31405	70263	38.858	False	Myoviridae
SAMN29681720_1	SAMN29681720_1_prophage2	360325	399183	38.858	False	Myoviridae
SAMN21155990_1	SAMN21155990_1_prophage1	40535	79393	38.858	False	Myoviridae
SAMN40733510_112	SAMN40733510_112_prophage1	5485	44338	38.853	False	Myoviridae
SAMN14419827_3	SAMN14419827_3_prophage1	1665	40496	38.831	False	Siphoviridae
SAMN13008358_5	SAMN13008358_5_prophage1	47531	86353	38.822	True	Siphoviridae
SAMN35562085_1	SAMN35562085_1_prophage2	1255266	1294082	38.816	False	Siphoviridae
SAMN05913067_1	SAMN05913067_1_prophage1	308303	347118	38.815	False	Myoviridae
SAMN43785030_23	SAMN43785030_23_prophage1	122871	161682	38.811	False	Myoviridae
SAMN10365466_42	SAMN10365466_42_prophage1	2998	41804	38.806	False	Siphoviridae
SAMN35751179_1	SAMN35751179_1_prophage1	105186	143983	38.797	False	Siphoviridae
SAMN40655004_2	SAMN40655004_2_prophage3	2348190	2386974	38.784	False	Siphoviridae
SAMN17146149_73	SAMN17146149_73_prophage1	75848	114632	38.784	False	Siphoviridae
SAMN38999355_6	SAMN38999355_6_prophage1	72685	111456	38.771	False	Siphoviridae
SAMN43785029_40	SAMN43785029_40_prophage1	72812	111571	38.759	False	Siphoviridae
SAMN42165403_11	SAMN42165403_11_prophage2	242104	280863	38.759	False	Siphoviridae
SAMN31322085_11	SAMN31322085_11_prophage2	144352	183111	38.759	False	Siphoviridae
SAMN31322084_11	SAMN31322084_11_prophage1	34142	72901	38.759	False	Siphoviridae
SAMN31322079_11	SAMN31322079_11_prophage2	145000	183759	38.759	False	Siphoviridae
SAMN31322074_11	SAMN31322074_11_prophage2	145516	184275	38.759	False	Siphoviridae
SAMN31322073_1	SAMN31322073_1_prophage2	144376	183135	38.759	False	Siphoviridae
SAMN31322072_11	SAMN31322072_11_prophage1	291343	330102	38.759	False	Siphoviridae
SAMN31322071_11	SAMN31322071_11_prophage2	144397	183156	38.759	False	Siphoviridae
SAMN31322070_11	SAMN31322070_11_prophage2	144913	183672	38.759	False	Siphoviridae
SAMN31322069_11	SAMN31322069_11_prophage1	34529	73288	38.759	False	Siphoviridae
SAMN31322068_11	SAMN31322068_11_prophage2	144397	183156	38.759	False	Siphoviridae
SAMN31322067_11	SAMN31322067_11_prophage1	34658	73417	38.759	False	Siphoviridae
SAMN31322023_11	SAMN31322023_11_prophage2	144397	183156	38.759	False	Siphoviridae
SAMN31322022_11	SAMN31322022_11_prophage2	144397	183156	38.759	False	Siphoviridae
SAMN29058052_8	SAMN29058052_8_prophage1	31853	70612	38.759	False	Siphoviridae
SAMN31809014_3	SAMN31809014_3_prophage1	55093	93850	38.757	False	Siphoviridae
SAMN31808996_23	SAMN31808996_23_prophage1	185048	223805	38.757	False	Siphoviridae
SAMN04505726_1	SAMN04505726_1_prophage2	1496721	1535474	38.753	False	Siphoviridae
SAMN09736943_20	SAMN09736943_20_prophage1	80002	118748	38.746	False	Siphoviridae
SAMEA115874885_14	SAMEA115874885_14_prophage1	26393	65138	38.745	False	Myoviridae
SAMN34123084_1	SAMN34123084_1_prophage3	1892733	1931463	38.73	False	Siphoviridae
SAMN10174877_1	SAMN10174877_1_prophage3	2132118	2170843	38.725	False	Siphoviridae
SAMN19292100_43	SAMN19292100_43_prophage2	326797	365490	38.693	False	Myoviridae
SAMN37140694_2	SAMN37140694_2_prophage1	267888	306544	38.656	True	Siphoviridae
SAMN33919441_1	SAMN33919441_1_prophage1	311335	349991	38.656	False	Siphoviridae
SAMN31808990_3	SAMN31808990_3_prophage1	55117	93770	38.653	False	Siphoviridae
SAMN29205640_1	SAMN29205640_1_prophage3	1268513	1307160	38.647	False	Siphoviridae
SAMN32933938_1	SAMN32933938_1_prophage1	32291	70935	38.644	False	Myoviridae
SAMN32933937_1	SAMN32933937_1_prophage1	32283	70927	38.644	False	Myoviridae
SAMN32933936_1	SAMN32933936_1_prophage1	32289	70933	38.644	False	Myoviridae
SAMN32933935_1	SAMN32933935_1_prophage1	32281	70925	38.644	False	Myoviridae
SAMN32933933_1	SAMN32933933_1_prophage1	32322	70966	38.644	False	Myoviridae
SAMN32933932_1	SAMN32933932_1_prophage2	334630	373274	38.644	False	Myoviridae
SAMN32933931_1	SAMN32933931_1_prophage1	32278	70922	38.644	False	Myoviridae
SAMN42178375_3	SAMN42178375_3_prophage2	362889	401500	38.611	False	Myoviridae
SAMN38221066_1	SAMN38221066_1_prophage2	362810	401421	38.611	False	Myoviridae
SAMN37140641_2	SAMN37140641_2_prophage1	173194	211805	38.611	False	Myoviridae
SAMN14884375_2	SAMN14884375_2_prophage1	90662	129273	38.611	False	Myoviridae
SAMN42165402_22	SAMN42165402_22_prophage1	366318	404897	38.579	False	Siphoviridae
SAMN40733442_4	SAMN40733442_4_prophage1	30350	68929	38.579	False	Siphoviridae
SAMN37639062_1	SAMN37639062_1_prophage4	2477075	2515654	38.579	False	Siphoviridae
SAMN23798833_1	SAMN23798833_1_prophage1	77734	116307	38.573	False	Siphoviridae
SAMN05631078_1	SAMN05631078_1_prophage1	787262	825817	38.555	False	Siphoviridae
SAMN37345414_1	SAMN37345414_1_prophage1	850172	888726	38.554	False	Siphoviridae
SAMN30429015_2	SAMN30429015_2_prophage1	1698285	1736825	38.54	False	Siphoviridae
SAMN07312274_35	SAMN07312274_35_prophage1	73955	112473	38.518	False	Siphoviridae
SAMN06163267_19	SAMN06163267_19_prophage1	41224	79730	38.506	False	Siphoviridae
SAMN10365590_21	SAMN10365590_21_prophage1	268643	307146	38.503	False	Siphoviridae
SAMN39783601_1	SAMN39783601_1_prophage1	682041	720538	38.497	False	Siphoviridae
SAMN29204659_9	SAMN29204659_9_prophage2	362897	401389	38.492	False	Myoviridae
SAMN29204658_10	SAMN29204658_10_prophage1	175039	213531	38.492	False	Myoviridae
SAMN23424735_1	SAMN23424735_1_prophage2	1223406	1261898	38.492	False	Myoviridae
SAMN21907299_22	SAMN21907299_22_prophage2	362946	401438	38.492	False	Myoviridae
SAMN16495229_20	SAMN16495229_20_prophage1	175089	213581	38.492	False	Myoviridae
SAMN37342231_4	SAMN37342231_4_prophage1	87467	125934	38.467	False	Siphoviridae
SAMN33741195_1	SAMN33741195_1_prophage1	455724	494182	38.458	False	Siphoviridae
SAMN27397807_1	SAMN27397807_1_prophage6	2248364	2286812	38.448	False	Siphoviridae
SAMN08629954_67	SAMN08629954_67_prophage1	146069	184517	38.448	False	Siphoviridae
SAMN12027234_12	SAMN12027234_12_prophage1	243293	281705	38.412	False	Siphoviridae
SAMN12027224_16	SAMN12027224_16_prophage1	149444	187856	38.412	False	Siphoviridae
SAMN12027223_12	SAMN12027223_12_prophage1	241343	279755	38.412	False	Siphoviridae
